_id,state_id,state_abbr,year,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
ObjectId("5ea70f340e750000200361df"),7,CO,2005,4663295,18498,173,2026,3948,12351,188449,34746,127602,26101
ObjectId("5ea70f340e750000200361e0"),7,CO,2006,4753377,18794,171,2158,3824,12641,163439,32411,110372,20656
ObjectId("5ea70f340e750000200361e1"),7,CO,2007,4861515,17101,155,2075,3461,11410,145808,28633,100519,16656
ObjectId("5ea70f340e750000200361e2"),7,CO,2008,4939456,17480,165,2151,3404,11760,139340,28054,97937,13349
ObjectId("5ea70f340e750000200361e3"),7,CO,2013,5272086,16099,174,2198,3136,9826,139974,25075,102375,12524
ObjectId("5ea70f340e750000200361e4"),7,CO,2011,5116302,16085,155,2285,3299,10346,132781,25725,96054,11002
ObjectId("5ea70f340e750000200361e5"),7,CO,1998,3971000,15008,183,1883,3238,9704,163189,31231,115871,16087
ObjectId("5ea70f340e750000200361e6"),7,CO,1999,4056133,13811,185,1679,3056,8891,151002,26979,109228,14795
ObjectId("5ea70f340e750000200361e7"),8,CT,2016,3587685,8169,79,763,2711,4588,64875,10107,47642,7126
ObjectId("5ea70f340e750000200361e8"),8,CT,2005,3500701,9542,105,712,3933,4792,90270,15245,64416,10609
ObjectId("5ea70f340e750000200361e9"),8,CT,2006,3504809,10505,137,696,4460,5212,90638,15583,64765,10290
ObjectId("5ea70f340e750000200361ea"),8,CT,2002,3458587,10807,84,740,4069,5914,93426,17111,64735,11580
ObjectId("5ea70f340e750000200361eb"),8,CT,2003,3486960,11045,112,698,4212,6023,92981,16043,65568,11370
ObjectId("5ea70f340e750000200361ec"),8,CT,2004,3498966,10113,100,755,4188,5070,93942,15959,66770,11213
ObjectId("5ea70f340e750000200361ed"),8,CT,2007,3502309,10547,113,690,4303,5441,86528,15640,60937,9951
ObjectId("5ea70f340e750000200361ee"),8,CT,2008,3501252,10737,132,680,4043,5882,87210,15107,63212,8891
ObjectId("5ea70f340e750000200361ef"),8,CT,2009,3518288,10588,106,657,4001,5824,82625,15172,59992,7461
ObjectId("5ea70f340e750000200361f0"),8,CT,1995,3275000,13293,150,776,5345,7022,134188,29095,87401,17692
ObjectId("5ea70f340e750000200361f1"),8,CT,2015,3584730,7938,116,585,2925,4099,65610,10286,48898,6426
ObjectId("5ea70f340e750000200361f2"),8,CT,2013,3599341,9439,91,647,3551,4906,71274,12934,52099,6241
ObjectId("5ea70f340e750000200361f3"),8,CT,2014,3594762,8575,89,579,3172,4520,69326,12017,51195,6114
ObjectId("5ea70f340e750000200361f4"),8,CT,1979,3115000,12902,131,752,6021,5998,167131,48229,96997,21905
ObjectId("5ea70f340e750000200361f5"),8,CT,1980,3095224,12768,146,670,6749,5203,169283,52638,95631,21014
ObjectId("5ea70f340e750000200361f6"),8,CT,1981,3132000,14033,168,687,7709,5469,168790,52990,96927,18873
ObjectId("5ea70f340e750000200361f7"),8,CT,1982,3153000,12597,164,692,6574,5167,158532,44481,96640,17411
ObjectId("5ea70f340e750000200361f8"),8,CT,1983,3138000,11767,129,627,6296,4715,144437,39988,89421,15028
ObjectId("5ea70f340e750000200361f9"),8,CT,1984,3154000,12422,122,759,6009,5532,133573,35607,84630,13336
ObjectId("5ea70f340e750000200361fa"),8,CT,1985,3174000,12758,120,763,6032,5843,136572,36041,86524,14007
ObjectId("5ea70f340e750000200361fb"),8,CT,1986,3189000,13578,148,760,6129,6541,140411,38190,87963,14258
ObjectId("5ea70f340e750000200361fc"),8,CT,1987,3211000,13455,156,800,5720,6779,146958,39120,90852,16986
ObjectId("5ea70f340e750000200361fd"),8,CT,1988,3241000,14759,174,849,6080,7656,150455,39477,91079,19899
ObjectId("5ea70f340e750000200361fe"),8,CT,1989,3239000,16576,190,892,6956,8538,154119,40035,91483,22601
ObjectId("5ea70f340e750000200361ff"),8,CT,1990,3287116,18201,166,918,7717,9400,158867,40355,94485,24027
ObjectId("5ea70f340e75000020036200"),8,CT,1991,3291000,17761,187,960,7384,9230,158770,39198,93384,26188
ObjectId("5ea70f340e75000020036201"),8,CT,1992,3281000,16252,166,884,6918,8284,149535,36372,89463,23700
ObjectId("5ea70f340e75000020036202"),8,CT,1993,3277000,14949,206,800,6447,7496,137443,32052,85876,19515
ObjectId("5ea70f340e75000020036203"),8,CT,1994,3275000,14916,215,806,6150,7745,134030,29142,84721,20167
ObjectId("5ea70f340e75000020036204"),8,CT,1996,3274000,13490,158,755,5552,7025,124924,27574,81328,16022
ObjectId("5ea70f340e75000020036205"),8,CT,2017,3573880,8190,105,,2813,4422,63646,8906,47418,7322
ObjectId("5ea70f340e75000020036206"),8,CT,2018,3572665,7411,83,,2194,4294,60055,7948,44724,7383
ObjectId("5ea70f340e75000020036207"),8,CT,2010,3575498,10083,133,595,3553,5802,78259,15145,56413,6701
ObjectId("5ea70f340e75000020036208"),8,CT,2011,3586717,9889,129,689,3689,5382,77205,15468,55067,6670
ObjectId("5ea70f340e75000020036209"),8,CT,2012,3591765,10183,117,933,3709,5424,77169,14787,55904,6478
ObjectId("5ea70f340e7500002003620a"),8,CT,1997,3270000,12781,124,740,4999,6918,117505,24143,78821,14541
ObjectId("5ea70f340e7500002003620b"),8,CT,1998,3274000,11993,135,728,4379,6751,111978,21801,77472,12705
ObjectId("5ea70f340e7500002003620c"),8,CT,1999,3282031,11342,107,654,4054,6527,99894,19298,69299,11297
ObjectId("5ea70f340e7500002003620d"),8,CT,2000,3405565,11058,98,678,3832,6450,99033,17436,68498,13099
ObjectId("5ea70f340e7500002003620e"),8,CT,2001,3434602,11492,105,639,4183,6565,95299,17159,65762,12378
ObjectId("5ea70f340e7500002003620f"),11,DE,2007,864764,6100,39,341,1763,3957,29216,6420,20454,2342
ObjectId("5ea70f340e75000020036210"),11,DE,2016,952698,4859,58,308,1359,3131,26370,5028,19812,1530
ObjectId("5ea70f340e75000020036211"),11,DE,2002,805945,4836,26,358,1154,3298,26967,5355,18555,3057
ObjectId("5ea70f340e75000020036212"),11,DE,2006,853476,5983,42,417,1791,3733,29670,6337,20449,2884
ObjectId("5ea70f340e75000020036213"),11,DE,2008,873092,6187,57,371,1847,3912,31385,6783,22045,2557
ObjectId("5ea70f340e75000020036214"),11,DE,2009,885122,5713,41,395,1680,3597,29685,6943,20836,1906
ObjectId("5ea70f340e75000020036215"),11,DE,2010,899792,5608,51,326,1839,3392,31078,7550,21593,1935
ObjectId("5ea70f340e75000020036216"),11,DE,1995,717000,5198,25,575,1425,3173,31790,6491,22329,2970
ObjectId("5ea70f340e75000020036217"),11,DE,2015,944076,4760,62,257,1240,3097,25545,4797,19555,1193
ObjectId("5ea70f340e75000020036218"),11,DE,1979,582000,3127,33,162,753,2179,34853,8890,23081,2882
ObjectId("5ea70f340e75000020036219"),11,DE,1980,594779,2824,41,144,815,1824,37482,9698,25077,2707
ObjectId("5ea70f340e7500002003621a"),11,DE,1981,598000,3044,40,170,844,1990,36958,9627,24759,2572
ObjectId("5ea70f340e7500002003621b"),11,DE,1982,602000,3370,32,186,737,2415,35067,8698,23891,2478
ObjectId("5ea70f340e7500002003621c"),11,DE,1983,606000,2746,25,229,699,1793,30378,7414,20908,2056
ObjectId("5ea70f340e7500002003621d"),11,DE,1984,613000,2671,25,300,711,1635,28021,6678,19747,1596
ObjectId("5ea70f340e7500002003621e"),11,DE,1985,622000,2695,30,296,773,1596,28164,6826,19638,1700
ObjectId("5ea70f340e7500002003621f"),11,DE,1986,633000,2703,31,360,786,1526,27881,6598,19562,1721
ObjectId("5ea70f340e75000020036220"),11,DE,1987,644000,2774,33,441,789,1511,29032,6572,20453,2007
ObjectId("5ea70f340e75000020036221"),11,DE,1988,660000,2981,34,491,784,1672,28693,6868,19824,2001
ObjectId("5ea70f340e75000020036222"),11,DE,1989,673000,3745,34,569,934,2208,28998,6072,20294,2632
ObjectId("5ea70f340e75000020036223"),11,DE,1990,666168,4365,33,587,1098,2647,31344,6465,21922,2957
ObjectId("5ea70f340e75000020036224"),11,DE,1991,680000,4857,37,588,1460,2772,35055,7668,24836,2551
ObjectId("5ea70f340e75000020036225"),11,DE,1992,689000,4280,32,591,1042,2615,29126,6598,20419,2109
ObjectId("5ea70f340e75000020036226"),11,DE,1993,700000,4801,35,539,1307,2920,29304,6244,20853,2207
ObjectId("5ea70f340e75000020036227"),11,DE,1994,706000,4549,33,546,1141,2829,29971,6198,20828,2945
ObjectId("5ea70f340e75000020036228"),11,DE,2017,957078,4377,51,,1082,2893,23430,3960,18108,1362
ObjectId("5ea70f340e75000020036229"),11,DE,2018,967171,4097,48,,866,2845,22481,3158,17847,1476
ObjectId("5ea70f340e7500002003622a"),11,DE,2011,908137,5144,48,307,1558,3231,31163,7617,22001,1545
ObjectId("5ea70f340e7500002003622b"),11,DE,2012,917053,5048,56,249,1498,3245,30707,7389,21880,1438
ObjectId("5ea70f340e7500002003622c"),11,DE,2013,925240,4633,41,278,1233,2960,29001,6299,21347,1355
ObjectId("5ea70f340e7500002003622d"),11,DE,1996,725000,4845,31,454,1304,3056,30643,5830,21665,3148
ObjectId("5ea70f340e7500002003622e"),11,DE,1997,732000,5753,22,428,1783,3520,36578,6421,25904,4253
ObjectId("5ea70f340e7500002003622f"),11,DE,1998,744000,5672,21,499,1445,3707,34230,6395,24649,3186
ObjectId("5ea70f340e75000020036230"),11,DE,1999,753538,5534,24,529,1492,3489,30922,5245,22634,3043
ObjectId("5ea70f340e75000020036231"),11,DE,2000,783600,5363,25,424,1394,3520,29727,5216,21360,3151
ObjectId("5ea70f340e75000020036232"),11,DE,2001,796599,4868,23,420,1156,3269,27399,5144,19476,2779
ObjectId("5ea70f340e75000020036233"),11,DE,2014,935968,4568,50,274,1271,2857,27915,5765,20885,1265
ObjectId("5ea70f340e75000020036234"),11,DE,2004,830069,5105,28,357,1343,3377,27256,5669,19285,2302
ObjectId("5ea70f340e75000020036235"),11,DE,2005,841741,5332,37,377,1306,3612,26245,5811,18085,2349
ObjectId("5ea70f340e75000020036236"),11,DE,2003,818166,5525,21,370,1441,3693,27943,6066,18933,2944
ObjectId("5ea70f340e75000020036237"),12,FL,1997,14654000,149996,1012,7599,40459,100926,915613,213926,594492,107195
ObjectId("5ea70f340e75000020036238"),12,FL,2013,19600311,91993,972,4765,23200,61054,607170,138915,433344,34911
ObjectId("5ea70f340e75000020036239"),12,FL,2014,19905569,91345,982,5038,21621,61610,583774,121379,426197,36198
ObjectId("5ea70f340e7500002003623a"),12,FL,2000,15982378,129777,903,7057,31809,90008,780377,172898,518298,89181
ObjectId("5ea70f340e7500002003623b"),12,FL,2001,16373330,130713,874,6641,32867,90331,782517,176052,516548,89917
ObjectId("5ea70f340e7500002003623c"),12,FL,2002,16691701,128721,911,6753,32581,88476,777236,177242,511478,88516
ObjectId("5ea70f340e7500002003623d"),12,FL,2003,16999181,124280,924,6727,31523,85106,757696,170644,505489,81563
ObjectId("5ea70f340e7500002003623e"),12,FL,2005,17768191,125957,883,6592,30141,88341,712998,164783,472912,75303
ObjectId("5ea70f340e7500002003623f"),12,FL,1995,14166000,151711,1037,6887,42485,101302,939288,215657,612311,111320
ObjectId("5ea70f340e75000020036240"),12,FL,2015,20244914,93625,1041,5396,21137,63895,570270,109268,420341,40661
ObjectId("5ea70f340e75000020036241"),12,FL,1979,8860000,73881,1084,4576,22097,46124,607281,190884,378099,38298
ObjectId("5ea70f340e75000020036242"),12,FL,1980,9567112,94095,1387,5439,34015,53254,709730,239825,424223,45682
ObjectId("5ea70f340e75000020036243"),12,FL,1981,10166000,98109,1522,5707,35473,55407,718470,241536,431222,45712
ObjectId("5ea70f340e75000020036244"),12,FL,1982,10416000,93411,1409,5587,31002,55413,684166,211932,427462,44772
ObjectId("5ea70f340e75000020036245"),12,FL,1983,10680000,88292,1199,5170,28126,53797,635934,191902,400796,43236
ObjectId("5ea70f340e75000020036246"),12,FL,1984,10976000,95270,1264,5570,30311,58125,653429,198446,408153,46830
ObjectId("5ea70f340e75000020036247"),12,FL,1985,11366000,106971,1296,6004,35506,64165,753918,228402,465792,59724
ObjectId("5ea70f340e75000020036248"),12,FL,1986,11675000,121013,1371,6152,42822,70668,839651,259331,510496,69824
ObjectId("5ea70f340e75000020036249"),12,FL,1987,12023000,123168,1371,6032,42869,72896,899167,271346,546466,81355
ObjectId("5ea70f340e7500002003624a"),12,FL,1988,12377000,138343,1416,6154,49916,80857,967869,283960,589215,94694
ObjectId("5ea70f340e7500002003624b"),12,FL,1989,12671000,140575,1405,6299,51188,81683,975042,289254,583702,102086
ObjectId("5ea70f340e7500002003624c"),12,FL,1990,12937926,160990,1379,6781,53928,98902,978944,280832,591210,106902
ObjectId("5ea70f340e7500002003624d"),12,FL,1991,13277000,157243,1248,6865,53083,96047,977570,266313,607222,104035
ObjectId("5ea70f340e7500002003624e"),12,FL,1992,13488000,162827,1208,7310,49482,104827,964533,254755,598093,111685
ObjectId("5ea70f340e7500002003624f"),12,FL,1993,13679000,164975,1224,7359,48913,107479,977363,251063,603784,122516
ObjectId("5ea70f340e75000020036250"),12,FL,1994,13953000,160016,1165,7301,45871,105679,991105,237341,626578,127186
ObjectId("5ea70f340e75000020036251"),12,FL,2018,21299325,81980,1107,,16884,55551,486017,71933,372919,41165
ObjectId("5ea70f340e75000020036252"),12,FL,2017,20976812,85606,1057,,18597,58016,527125,88835,395375,42915
ObjectId("5ea70f340e75000020036253"),12,FL,1996,14400000,151350,1077,7508,41643,101122,928273,219056,605448,103769
ObjectId("5ea70f340e75000020036254"),12,FL,1998,14916000,140016,967,7404,36198,95447,887107,203105,579752,104250
ObjectId("5ea70f340e75000020036255"),12,FL,1999,15111244,129044,859,6990,31969,89226,808674,181378,534105,93191
ObjectId("5ea70f340e75000020036256"),12,FL,2006,18089888,129602,1129,6475,34147,87851,721101,170873,473774,76454
ObjectId("5ea70f340e75000020036257"),12,FL,2007,18251243,131878,1202,6149,38155,86372,746249,181836,490783,73630
ObjectId("5ea70f340e75000020036258"),12,FL,2008,18328340,126256,1168,5972,36268,82848,758889,188472,506902,63515
ObjectId("5ea70f340e75000020036259"),12,FL,2009,18537969,113541,1017,5501,30911,76112,712010,181884,479867,50259
ObjectId("5ea70f340e7500002003625a"),12,FL,2010,18838613,101969,987,5373,26086,69523,669035,169119,458454,41462
ObjectId("5ea70f340e7500002003625b"),12,FL,2011,19082262,98198,984,5273,25622,66319,671200,170171,461408,39621
ObjectId("5ea70f340e7500002003625c"),12,FL,2012,19320749,94087,1009,5260,23889,63929,632988,153563,442095,37330
ObjectId("5ea70f340e7500002003625d"),12,FL,2004,17385430,123754,946,6612,29997,86199,727141,166332,482484,78325
ObjectId("5ea70f340e7500002003625e"),12,FL,2016,20656589,88700,1111,7598,20175,59816,553812,100325,410352,43135
ObjectId("5ea70f340e7500002003625f"),13,GA,2013,9994759,37519,563,2022,12704,21361,339808,83459,229190,27159
ObjectId("5ea70f340e75000020036260"),13,GA,1997,7486000,45408,563,2328,15473,27044,388155,81320,262263,44572
ObjectId("5ea70f340e75000020036261"),13,GA,1998,7642000,43762,618,2322,14308,26514,373717,75720,255459,42538
ObjectId("5ea70f340e75000020036262"),13,GA,1995,7201000,47317,683,2539,14777,29318,385005,76324,264872,43809
ObjectId("5ea70f340e75000020036263"),13,GA,2015,10199398,38891,622,2343,12545,22467,316013,68149,220715,27149
ObjectId("5ea70f340e75000020036264"),13,GA,2014,10097132,38955,607,2209,12786,22415,339146,78029,233359,27758
ObjectId("5ea70f340e75000020036265"),13,GA,1979,5118000,28594,877,2216,10939,14562,248641,81579,145758,21304
ObjectId("5ea70f340e75000020036266"),13,GA,1980,5400851,29993,743,2391,10670,16189,272652,91773,160764,20115
ObjectId("5ea70f340e75000020036267"),13,GA,1981,5569000,30527,960,2362,10938,16267,282926,93121,171170,18635
ObjectId("5ea70f340e75000020036268"),13,GA,1982,5639000,26963,713,2242,8716,15292,267097,84469,165049,17579
ObjectId("5ea70f340e75000020036269"),13,GA,1983,5732000,26179,483,2021,8267,15408,232062,72614,143398,16050
ObjectId("5ea70f340e7500002003626a"),13,GA,1984,5837000,27935,546,2356,8414,16619,234621,70310,147251,17060
ObjectId("5ea70f340e7500002003626b"),13,GA,1985,5976000,30311,620,2587,9812,17292,275070,81070,171950,22050
ObjectId("5ea70f340e7500002003626c"),13,GA,1986,6104000,35869,686,2678,13056,19449,297130,88695,182171,26264
ObjectId("5ea70f340e7500002003626d"),13,GA,1987,6222000,35868,735,2681,13014,19438,324511,96572,197302,30637
ObjectId("5ea70f340e7500002003626e"),13,GA,1988,6401000,42589,748,2970,15593,23278,362376,103106,223768,35502
ObjectId("5ea70f340e7500002003626f"),13,GA,1989,6436000,47357,820,3150,17450,25937,407868,110215,255578,42075
ObjectId("5ea70f340e75000020036270"),13,GA,1990,6478216,48996,767,3472,17067,27690,389165,104905,240623,43637
ObjectId("5ea70f340e75000020036271"),13,GA,1991,6623000,48894,849,2800,17762,27483,381165,100317,240359,40489
ObjectId("5ea70f340e75000020036272"),13,GA,1992,6751000,49496,741,3057,16863,28835,382934,97402,246619,38913
ObjectId("5ea70f340e75000020036273"),13,GA,1993,6917000,50019,789,2448,17154,29628,378348,90423,246849,41076
ObjectId("5ea70f340e75000020036274"),13,GA,1994,7055000,47103,703,2448,15703,28249,376926,81406,256208,39312
ObjectId("5ea70f340e75000020036275"),13,GA,2017,10413055,37118,681,,9844,23947,297651,55363,216252,26036
ObjectId("5ea70f340e75000020036276"),13,GA,2018,10519475,34355,642,,8279,22783,270738,45369,200609,24760
ObjectId("5ea70f340e75000020036277"),13,GA,2012,9915646,37675,583,2143,12502,22447,339473,86992,223875,28606
ObjectId("5ea70f340e75000020036278"),13,GA,2016,10313620,40268,682,3509,12114,24091,307305,62715,218127,26463
ObjectId("5ea70f340e75000020036279"),13,GA,1996,7353000,46966,630,2357,15100,28879,416986,81968,288803,46215
ObjectId("5ea70f340e7500002003627a"),13,GA,1999,7788240,41585,583,2319,12962,25721,359383,71429,247834,40120
ObjectId("5ea70f340e7500002003627b"),13,GA,2000,8186453,41319,651,1968,13250,25450,347630,68488,240440,38702
ObjectId("5ea70f340e7500002003627c"),13,GA,2001,8405677,41671,598,2180,14402,24491,347872,71799,238484,37589
ObjectId("5ea70f340e7500002003627d"),13,GA,2002,8544005,39271,606,2108,13432,23125,346559,73932,234591,38036
ObjectId("5ea70f340e7500002003627e"),13,GA,2003,8676460,39435,657,2234,14043,22501,369589,79001,247196,43392
ObjectId("5ea70f340e7500002003627f"),13,GA,2004,8918129,40217,613,2387,13656,23561,376656,82992,249426,44238
ObjectId("5ea70f340e75000020036280"),13,GA,2005,9132553,40725,564,2143,14041,23977,378534,84463,249594,44477
ObjectId("5ea70f340e75000020036281"),13,GA,2006,9363941,44754,605,2169,15511,26469,362712,85140,234445,43127
ObjectId("5ea70f340e75000020036282"),13,GA,2007,9544750,46917,720,2198,17291,26708,371248,90294,238436,42518
ObjectId("5ea70f340e75000020036283"),13,GA,2008,9685744,47353,640,2334,17808,26571,387917,100564,247709,39644
ObjectId("5ea70f340e75000020036284"),13,GA,2009,9829211,42073,566,2323,14631,24553,360985,98606,229216,33163
ObjectId("5ea70f340e75000020036285"),13,GA,2010,9712157,39068,555,2107,12372,24034,353449,96947,226161,30341
ObjectId("5ea70f340e75000020036286"),13,GA,2011,9812460,36762,549,2066,12266,21881,357235,96014,231543,29678
ObjectId("5ea70f340e75000020036287"),15,HI,1998,1193000,2946,24,352,1225,1345,60677,11169,43914,5594
ObjectId("5ea70f340e75000020036288"),15,HI,1999,1185497,2785,44,354,1044,1343,54539,9421,40458,4660
ObjectId("5ea70f340e75000020036289"),15,HI,2000,1211537,2954,35,346,1123,1450,60033,10665,43254,6114
ObjectId("5ea70f340e7500002003628a"),15,HI,2001,1227024,3117,32,409,1142,1534,62830,11162,44925,6743
ObjectId("5ea70f340e7500002003628b"),15,HI,2002,1240663,3262,24,372,1210,1656,71976,12722,49344,9910
ObjectId("5ea70f340e7500002003628c"),15,HI,2003,1248755,3400,22,367,1168,1843,65867,11409,44807,9651
ObjectId("5ea70f340e7500002003628d"),15,HI,2004,1262124,3213,33,333,944,1903,60525,10827,41078,8620
ObjectId("5ea70f340e7500002003628e"),15,HI,2005,1273278,3253,24,343,1001,1885,61115,9792,42188,9135
ObjectId("5ea70f340e7500002003628f"),15,HI,2006,1285498,3608,21,353,1144,2090,54247,8724,37784,7739
ObjectId("5ea70f340e75000020036290"),15,HI,2007,1283388,3544,24,377,1122,2021,52866,9089,37494,6283
ObjectId("5ea70f340e75000020036291"),15,HI,2008,1288198,3510,26,363,1085,2036,45944,9404,31424,5116
ObjectId("5ea70f340e75000020036292"),15,HI,2009,1295178,3550,23,385,1030,2112,47516,9244,33415,4857
ObjectId("5ea70f340e75000020036293"),15,HI,2010,1363359,3603,25,377,1065,2136,45667,8706,31681,5280
ObjectId("5ea70f340e75000020036294"),15,HI,2011,1378129,3465,20,353,994,2098,43874,8165,31240,4469
ObjectId("5ea70f340e75000020036295"),15,HI,2012,1390090,3378,21,279,1125,1953,43419,7653,31901,3865
ObjectId("5ea70f340e75000020036296"),15,HI,1995,1187000,3509,56,336,1553,1564,81938,13832,59907,8199
ObjectId("5ea70f340e75000020036297"),15,HI,2015,1431603,4201,19,400,1203,2418,54346,6557,42010,5779
ObjectId("5ea70f340e75000020036298"),15,HI,2013,1408987,3585,32,366,934,2111,45266,7777,32928,4561
ObjectId("5ea70f340e75000020036299"),15,HI,2014,1420257,3362,20,388,952,1842,46022,7470,33003,5549
ObjectId("5ea70f340e7500002003629a"),15,HI,1979,915000,2651,66,296,1688,601,63664,16538,40580,6546
ObjectId("5ea70f340e7500002003629b"),15,HI,1980,964680,2889,84,335,1835,635,69291,17822,45564,5905
ObjectId("5ea70f340e7500002003629c"),15,HI,1981,979000,2424,47,340,1453,584,61636,16726,40699,4211
ObjectId("5ea70f340e7500002003629d"),15,HI,1982,994000,2542,31,342,1560,609,62906,16477,42248,4181
ObjectId("5ea70f340e7500002003629e"),15,HI,1983,1023000,2579,57,301,1330,891,56853,13636,38920,4297
